Date,Open,High,Low,Close,Adj Close,Volume
8/7/2020,0.120000,0.125000,0.120000,0.120000,0.120000,1829600
8/10/2020,0.120000,0.120000,0.115000,0.115000,0.115000,2505100
8/11/2020,0.120000,0.130000,0.120000,0.120000,0.120000,6736900
8/12/2020,0.120000,0.120000,0.110000,0.115000,0.115000,1832300
8/13/2020,0.115000,0.125000,0.115000,0.120000,0.120000,2565700
8/14/2020,0.120000,0.120000,0.110000,0.110000,0.110000,3103500
8/17/2020,0.115000,0.115000,0.110000,0.115000,0.115000,546700
8/18/2020,0.115000,0.115000,0.110000,0.110000,0.110000,1355000
8/19/2020,0.110000,0.120000,0.110000,0.115000,0.115000,3170700
8/21/2020,0.115000,0.115000,0.110000,0.115000,0.115000,1509000
8/24/2020,0.115000,0.120000,0.110000,0.115000,0.115000,585100
8/25/2020,0.110000,0.120000,0.110000,0.115000,0.115000,2329100
8/26/2020,0.115000,0.125000,0.115000,0.125000,0.125000,11926200
8/27/2020,0.125000,0.130000,0.120000,0.120000,0.120000,3561800
8/28/2020,0.125000,0.135000,0.120000,0.125000,0.125000,8142500
9/1/2020,0.125000,0.135000,0.120000,0.135000,0.135000,12969000
9/2/2020,0.140000,0.140000,0.130000,0.130000,0.130000,3359500
9/3/2020,0.130000,0.150000,0.130000,0.140000,0.140000,19443000
9/4/2020,0.135000,0.150000,0.135000,0.140000,0.140000,9975800
9/7/2020,0.140000,0.145000,0.130000,0.130000,0.130000,3214000
9/8/2020,0.130000,0.135000,0.120000,0.130000,0.130000,2977700
9/9/2020,0.125000,0.125000,0.115000,0.120000,0.120000,1402700
9/10/2020,0.125000,0.125000,0.115000,0.115000,0.115000,2428400
